"name","authorities","region","address","telephone","principal","religion","main_deity","religious_group_id","religion_id","main_deity_id"
"霄裡玉元宮","桃園市政府","桃園市八德區","竹園里2鄰長興路756號","03-3652098","段樹文","道教","玉皇大帝",1690,"1","66"
"花蓮縣吉安鄉北天宮","花蓮縣政府","花蓮縣吉安鄉","光華村華城二街201巷12號","03-8423095","康來發","道教","玄天上帝",1691,"1","8"
"龍華慈安宮","花蓮縣政府","花蓮縣吉安鄉","光華村光華三街226號","03-8421017","劉雲龍","道教","西王聖母",1692,"1","421"
"富安宮","花蓮縣政府","花蓮縣光復鄉","大富村明德路56巷1號","03-8731292","張永國","道教","古公三王",1693,"1","68"
"小南海觀音寺","高雄市政府","高雄市鳥松區","仁美里仁愛路53號","07-7316776","王公正","佛教","觀世音菩薩",1694,"2","2"
"北屯水仙宮","臺中市政府","臺中市北屯區","昌平路一段21巷20號","04-22327991","劉明忍","道教","水仙尊王",1695,"1","319"
"靜德寺","嘉義縣政府","嘉義縣水上鄉","三界村三界埔218號","05-2680123","吳國本","佛教","釋迦牟尼佛",1696,"2","5"
"永光寺","臺中市政府","臺中市大甲區","中山里17鄰水源路320號","04-26873341","范秋菊","佛教","釋迦牟尼佛",1697,"2","5"
"三清宮","高雄市政府","高雄市大社區","大社路33號","07-3510823","胡漢章","道教","元始天尊",1698,"1","43"
"南天宮","雲林縣政府","雲林縣元長鄉","子茂村2鄰子茂21號","05-7884013","施文通","道教","五府千歲",1699,"1","10"
"古安宮","雲林縣政府","雲林縣元長鄉","山內村安務路7號","05-7884029","黃復興","道教","九天玄女",1700,"1","140"
"佛恩寺","高雄市政府","高雄市六龜區","中興里中庄58-38號","07-6895535","林王帶娣","佛教","釋迦牟尼佛",1701,"2","5"
"青埔青昇宮","桃園市政府","桃園市中壢區","青埔里3鄰青溪路二段35號","03-4531673","林永貴","道教","開漳聖王",1702,"1","42"
"大湖福德祠","苗栗縣政府","苗栗縣大湖鄉","大湖村中正路福德巷10號","037-991063","楊榮勝","道教","福德正神",1703,"1","1"
"僧寶山安心寺","花蓮縣政府","花蓮縣玉里鎮","樂合里溫泉34之1號","03-8881002","李浩榕","佛教","釋迦牟尼佛",1704,"2","5"
"大義福德廟","宜蘭縣政府","宜蘭縣三星鄉","大義村上將路3段890號","03-9899806","李金花","道教","福德正神",1705,"1","1"
"保安宮","臺南市政府","臺南市安南區","安和路一段220巷52號","06-2551606","蕭南利","道教","保生大帝",1706,"1","31"
"安福宮","嘉義縣政府","嘉義縣朴子市","安福里5鄰山通路82號","05-3795130","黃敏彥","道教","池府千歲",1707,"1","39"
"巡天宮","嘉義縣政府","嘉義縣朴子市","順天里南通路三段916號","05-3794090","黃慶如","道教","五府千歲",1708,"1","10"
"泰安宮","雲林縣政府","雲林縣斗南鎮","大東里230號","05-5974263","沈溫純","道教","武德侯",1709,"1","422"
"玉林宮","臺中市政府","臺中市太平區","坪林路5號","04-23920042","江連福","道教","三府千歲",1710,"1","402"
"金城宮","臺中市政府","臺中市大里區","塗城路923巷19號2樓","04-24923230","林碧秀","道教","天上聖母",1711,"1","11"
"本慈寺","苗栗縣政府","苗栗縣三灣鄉","頂寮村1鄰10號","037-834515","陳子雲","佛教","釋迦牟尼佛",1712,"2","5"
"百姓公廟","彰化縣政府","彰化縣北斗鎮","光仁街206號","04-8871266","謝明慶","道教","百姓公",1713,"1","80"
"寶興宮","彰化縣政府","彰化縣北斗鎮","西德里斗苑路一段382號","04-8872828","魏協興","道教","白府千歲",1714,"1","423"
"后太宮","高雄市政府","高雄市仁武區","後庄巷98號","07-3716025","沈吉?","道教","中壇元帥",1715,"1","64"
"中東宮","嘉義縣政府","嘉義縣布袋鎮","東港里景山段325之1地號","05-3477366","許妙習","道教","莫府元帥",1716,"1","424"
"財團法人天主教新竹教區三義天主堂","苗栗縣政府","苗栗縣三義鄉","廣盛村27鄰光復路2號","037-872134","魏明禮","天主教","",1717,"7","1918"
"財團法人台灣省基隆市基督錫安教會","基隆市政府","基隆市信義區","培德路75號","02-24650328","辜茂松","基督教","",1718,"6","1918"
"財團法人新北市基督教會中和佳音堂","新北市政府","新北市中和區","興南路2段36之2號","02-29466183","吳贊伍","基督教","",1719,"6","1918"
"財團法人基督教新竹聖教會","新竹市政府","新竹市東區","榮光里東門街43號","03-5222777","金志強","基督教","",1720,"6","1918"
"玉井北極殿","臺南市政府","臺南市玉井區","玉井里中正路102號","06-5743788","王清興","道教","玄天上帝",1721,"1","8"
"廣靈宮","彰化縣政府","彰化縣竹塘鄉","洛陽路內新村10號之1","04-8974855","林惠榮","道教","三山國王",1722,"1","12"
"崆峒山大羅天仙府","屏東縣政府","屏東縣車城鄉","後灣村後灣路1號","08-8824539","黃炎","道教","太元聖母",1723,"1","425"
"廣濟寺","屏東縣政府","屏東縣車城鄉","保力村山腳路1-100號","093-2846037","白玉幼","道教","廣澤尊王",1724,"1","20"
"弘願寺","高雄市政府","高雄市仁武區","仁慈里澄新街98號","07-7332368","劉通棋","佛教","阿彌陀佛",1725,"2","29"
"福德祠","屏東縣政府","屏東縣枋寮鄉","新開村中庄路1號","08-8712816","楊進益","道教","福德正神",1726,"1","1"
"大庄村保安堂","屏東縣政府","屏東縣枋寮鄉","大庄村番仔崙橋海堤路1號","08-8712418","王順風","道教","李府千歲",1727,"1","22"
"太子廟","臺南市政府","臺南市玉井區","玉田里太子街43號","06-5744571","余福來","道教","太子爺",1728,"1","179"
"真珠山玉皇宮","臺南市政府","臺南市玉井區","沙田里22號之15","06-5742673","梁獻文","道教","玉皇上帝",1729,"1","44"
"社頭鄉枋橋頭湧泉岩","彰化縣政府","彰化縣社頭鄉","橋頭村媽祖廟街43號","04-8736255","張向善","佛教","觀世音菩薩",1730,"2","2"
"蓮山宮","金門縣政府","金門縣金沙鎮","大洋里東沙尾29號","082-331723","林清平","道教","木吒二太子",1731,"1","426"
"海會禪苑","新竹市政府","新竹市東區","光鎮里13鄰南大路748巷3弄2號","03-5265686","陳米雲","佛教","釋迦佛祖",1732,"2","76"
"善能精舍","高雄市政府","高雄市楠梓區","廣昌街29巷22號","07-3614544","林嘉盛(心茂)","佛教","釋迦牟尼佛",1733,"2","5"
"法界聖寺","高雄市政府","高雄市六龜區","興龍里東溪山莊20號","07-6893713","鍾志宏(釋近湛)","佛教","觀世音菩薩",1734,"2","2"
"慧濟寺","高雄市政府","高雄市六龜區","中興里尾庄68之3號","091-861372","江震國","佛教","西方三聖",1735,"2","17"
"樓山寺","金門縣政府","金門縣金沙鎮","西園里1號","082-0932758090","黃成泉","道教","牧馬侯",1736,"1","427"
"屏東都城隍廟","屏東縣政府","屏東縣屏東市","南昌路12號","08-7324051","王家銘","道教","城隍尊神",1737,"1","65"
"臨水宮","屏東縣政府","屏東縣屏東市","萬年里自立路102巷36號","08-7526987","劉仁清","道教","順天聖母",1738,"1","343"
"三靈殿","臺南市政府","臺南市安平區","安北路121巷15弄19號","06-2267569","謝裕民","道教","馬府大帝",1739,"1","428"
"靜修寺","基隆市政府","基隆市七堵區","華新二路97巷3號","02-24512689","許瑜容","佛教","三寶佛",1740,"2","218"
"基隆六堵代天府","基隆市政府","基隆市七堵區","工建路104巷17之5號","02-29514239","詹汝","道教","五府千歲",1741,"1","10"
"南千宮","彰化縣政府","彰化縣二林鎮","南光里富民巷9鄰16號","04-8964389","陳啟輝","道教","蘇府王爺",1742,"1","283"
"慈雲岩","新北市政府","新北市中和區","圓通路367巷66號","02-22473525","張月","佛教","觀世音菩薩",1743,"2","2"
"開基共善堂","臺南市政府","臺南市中西區","慈聖街65號","06-2221024","劉建成","道教","邢府千歲",1744,"1","429"
"龍台宮","雲林縣政府","雲林縣口湖鄉","三民路1之1號","05-7971244","何明楷","道教","玄天上帝",1745,"1","8"
"聖賢公廟","雲林縣政府","雲林縣口湖鄉","頂湖村107號","05-7891725","呂燕成","道教","福德正神",1746,"1","1"
"永華宮","臺南市政府","臺南市中西區","府前路一段196巷20號","06-2242319","楊宗保","道教","廣澤尊王",1747,"1","20"
"大天府","新北市政府","新北市三峽區","添福里7鄰添福207號","02-26931690","詹文質","道教","元始天王",1748,"1","430"
"復醒堂","高雄市政府","高雄市大寮區","義仁里鳳林一路329巷1號","07-6417554","傅張簡玉梅","道教","孚佑帝君",1749,"1","431"
"聖帝殿","高雄市政府","高雄市大寮區","昭明里鳳林一路34巷78號","07-6417523","林登讚","道教","關聖帝君",1750,"1","35"
"赤山龍湖巖","臺南市政府","臺南市六甲區","珊瑚路198巷1號","06-6982205","吳東琴","佛教","觀世音菩薩",1751,"2","2"
"聖帝宮","雲林縣政府","雲林縣土庫鎮","新庄里106號","05-6655523","鍾武洲","道教","盤古公",1752,"1","432"
"廣惠宮","宜蘭縣政府","宜蘭縣五結鄉","利澤村利澤東路7號","03-9547460","張耀徽","道教","廣惠尊王",1753,"1","294"
"心悟寺","嘉義縣政府","嘉義縣大埔鄉","和平村雙溪6鄰9號","0-2680123","鄭志鵬","佛教","釋迦牟尼佛",1754,"2","5"
"天行宮","臺南市政府","臺南市大內區","石城里2鄰26之5號","06-5762094","胡憲祥","道教","福州聖母",1755,"1","433"
"八里代天府奉天宮","新北市政府","新北市八里區","米倉里米倉26之1號","02-26181966","陳春長","道教","五府千歲",1756,"1","10"
"順安堂","雲林縣政府","雲林縣斗南鎮","明昌里186號","05-5977979","張火清","道教","清水祖師",1757,"1","27"
"三重安北宮","新北市政府","新北市五股區","五龍里民義路二段52巷27號之1","02-22923726","謝明德","道教","吳府千歲",1758,"1","47"
"桃園八德指玄宮","桃園市政府","桃園市八德區","指玄街66號","03-3669941","邱創漢","道教","孚佑帝君",1759,"1","431"
"天王宮","基隆市政府","基隆市仁愛區","復興街60巷85號","02-24242817","呂黃阿珠","道教","托塔天王李靖",1760,"1","434"
"景山岩廟","基隆市政府","基隆市仁愛區","南榮路231巷33之3號","02-24286871","陳志興(已死亡)","道教","神農大帝",1761,"1","67"
"永勝慈惠堂","新北市政府","新北市三重區","國隆里大同北路54巷10號","02-29832017","蘇來傳","道教","瑤池金母",1762,"1","45"
"三龍宮","高雄市政府","高雄市前鎮區","福民街45巷17號","07-8416798","龔孟","道教","三代祖師",1763,"1","409"
"松湖宮","基隆市政府","基隆市中正區","中正路182巷24之3號","02-24260660","陳榮興","道教","媽祖",1764,"1","16"
"福泉庵","基隆市政府","基隆市中正區","新豐街12號","02-24621501","釋心嚴","佛教","如來佛",1765,"2","435"
"仁德宮","桃園市政府","桃園市大園區","田心里29鄰仁德路300號","03-3866259","黃興隆","道教","天上聖母",1766,"1","11"
"利眾公廟","雲林縣政府","雲林縣麥寮鄉","麥豐村2鄰興化寮23-50號","05-6932058","吳貶","道教","利眾公",1767,"1","436"
"台中市慈音寺","臺中市政府","臺中市北區","健行路319巷12號","04-22310323","陳素貞(釋常晟)","佛教","釋迦牟尼佛",1768,"2","5"
"仁美福德祠","桃園市政府","桃園市平鎮區","鎮興里陸橋南路6鄰159巷41號","03-4822214","鄧東修","道教","福德正神",1769,"1","1"
"廣萬宮","彰化縣政府","彰化縣竹塘鄉","新廣村光明路新庄巷29號","933562178","邱丑","道教","三山國王",1770,"1","12"
"萬善祠","南投縣政府","南投縣中寮鄉","龍安村龍南路134之1號","049-2601985","王志漢","道教","萬應公",1771,"1","317"
"蜩鳴宮","澎湖縣政府","澎湖縣白沙鄉","小赤崁村2鄰11-1號","06-9933371","呂明強","道教","溫府王爺",1772,"1","134"
"觀音寺","澎湖縣政府","澎湖縣白沙鄉","吉貝村20鄰177號","06-9911476","歐禮賢","佛教","觀音菩薩",1773,"2","95"
"水濂洞梵音寺","新竹縣政府","新竹縣峨眉鄉","七星村14鄰61號","03-5800862","陳源明","佛教","釋迦牟尼佛",1774,"2","5"
"勝安宮","花蓮縣政府","花蓮縣富里鄉","富里村中山路6號","03-8831931","李阿滿","道教","王母娘娘",1775,"1","207"
"字新仙宮","臺南市政府","臺南市玉井區","玉田里17鄰213號","06-5743104","王百溪","道教","媽祖",1776,"1","16"
"妙明寺","高雄市政府","高雄市桃源區","興中巷5-1號","96390959","許南夫","佛教","釋迦牟尼佛",1777,"2","5"
"烈池宮","臺南市政府","臺南市將軍區","長沙里12鄰100號","06-7930775","陳宗興","道教","池府千歲",1778,"1","39"
"松鶴蘭若","臺中市政府","臺中市和平區","東關路博愛里一段松鶴3巷98-17號","04-25951639","張丁吉","佛教","釋迦牟尼佛",1779,"2","5"
"有應公廟","高雄市政府","高雄市楠梓區","學專路372號","07-3610779","李來成","道教","有〈萬〉應公",1780,"1","437"
"求真道觀","高雄市政府","高雄市六龜區","寶來里竹林3號","07-6881352","柯朝慶","道教","太上道德天尊",1781,"1","438"
"大安禪寺","高雄市政府","高雄市六龜區","大津里1鄰4之1號","07-6801204","侯廖鶴英","佛教","釋迦牟尼佛",1782,"2","5"
"金龍聖殿","新竹縣政府","新竹縣關西鎮","錦山里12鄰錦山138號","03-5478787","蘇柏宇","道教","觀世音菩薩",1783,"1","2"
"慈海宮","屏東縣政府","屏東縣麟洛鄉","田中村延和街長春巷43號","08-7261025","陳昌敏","佛教","觀世音菩薩",1784,"2","2"
"觀音精舍","臺南市政府","臺南市安平區","平豐路391巷22弄28號","06-2989183","蔡曉宜","佛教","觀音菩薩",1785,"2","95"
"清雲殿","新北市政府","新北市坪林區","灣潭4號","02-87126708","馮明祥","道教","五谷先帝",1786,"1","439"
"財團法人台北市基督教中國福音會","臺北市政府","臺北市北投區","中心里中和街49號3樓","02-28964528","王瑞珍","基督教","",1787,"6","1918"
"財團法人台灣省台北縣中華基督教浸信會南景堂","新北市政府","新北市中和區","興南路一段34巷2號","02-29419245","張四維","基督教","",1788,"6","1918"
"財團法人玉山寶光聖堂","臺南市政府","臺南市南化區","玉山里17-1號","06-5772229","王寶宗","一貫道","明明上帝",1789,"3","21"
"財團法人彰化縣社頭教會聚會所","彰化縣政府","彰化縣社頭鄉","仁雅村民權路188號","04-8732454","陳松山","基督教","",1790,"6","1918"
"福安宮","臺中市政府","臺中市大安區","南北七路福住里3鄰162巷7號","096-3188149","賴福城","道教","朱李池王爺",1791,"1","440"
"準提寺","基隆市政府","基隆市安樂區","安一路278巷62弄64號","02-24225828","陳秀葉","佛教","準提菩薩",1792,"2","270"
